"ID°";"Cost";"Attack";"Defense";"Taunt";"Trample";"Distortion";"First Strike";
818;4;2;1;1;0;0;1;
819;5;2;2;1;0;0;1;
820;5;2;3;1;0;0;1;
821;6;2;4;1;0;0;1;
822;6;2;5;1;0;0;1;
823;7;2;6;1;0;0;1;
824;7;2;7;1;0;0;1;
825;8;2;8;1;0;0;1;
826;8;2;9;1;0;0;1;
827;5;3;1;1;0;0;1;
828;5;3;2;1;0;0;1;
829;6;3;3;1;0;0;1;
830;6;3;4;1;0;0;1;
831;7;3;5;1;0;0;1;
832;7;3;6;1;0;0;1;
833;8;3;7;1;0;0;1;
834;8;3;8;1;0;0;1;
835;5;4;1;1;0;0;1;
836;6;4;2;1;0;0;1;
837;6;4;3;1;0;0;1;
838;7;4;4;1;0;0;1;
839;7;4;5;1;0;0;1;
840;8;4;6;1;0;0;1;
841;8;4;7;1;0;0;1;
842;6;5;1;1;0;0;1;
843;6;5;2;1;0;0;1;
844;7;5;3;1;0;0;1;
845;7;5;4;1;0;0;1;
846;8;5;5;1;0;0;1;
847;8;5;6;1;0;0;1;
848;6;6;1;1;0;0;1;
849;7;6;2;1;0;0;1;
850;7;6;3;1;0;0;1;
851;8;6;4;1;0;0;1;
852;8;6;5;1;0;0;1;
853;7;7;1;1;0;0;1;
854;7;7;2;1;0;0;1;
855;8;7;3;1;0;0;1;
856;8;7;4;1;0;0;1;
857;7;8;1;1;0;0;1;
858;8;8;2;1;0;0;1;
859;8;8;3;1;0;0;1;
860;8;9;1;1;0;0;1;
861;8;9;2;1;0;0;1;
862;8;10;1;1;0;0;1;
863;3;0;1;0;0;1;1;
864;3;0;2;0;0;1;1;
865;4;0;3;0;0;1;1;
866;4;0;4;0;0;1;1;
867;5;0;5;0;0;1;1;
868;5;0;6;0;0;1;1;
869;6;0;7;0;0;1;1;
870;6;0;8;0;0;1;1;
871;7;0;9;0;0;1;1;
872;7;0;10;0;0;1;1;
873;8;0;11;0;0;1;1;
874;8;0;12;0;0;1;1;
875;3;1;1;0;0;1;1;
876;4;1;2;0;0;1;1;
877;4;1;3;0;0;1;1;
878;5;1;4;0;0;1;1;
879;5;1;5;0;0;1;1;
880;6;1;6;0;0;1;1;
881;6;1;7;0;0;1;1;
882;7;1;8;0;0;1;1;
883;7;1;9;0;0;1;1;
884;8;1;10;0;0;1;1;
885;8;1;11;0;0;1;1;
886;4;2;1;0;0;1;1;
887;4;2;2;0;0;1;1;
888;5;2;3;0;0;1;1;
889;5;2;4;0;0;1;1;
890;6;2;5;0;0;1;1;
891;6;2;6;0;0;1;1;
892;7;2;7;0;0;1;1;
893;7;2;8;0;0;1;1;
894;8;2;9;0;0;1;1;
895;8;2;10;0;0;1;1;
896;4;3;1;0;0;1;1;
897;5;3;2;0;0;1;1;
898;5;3;3;0;0;1;1;
899;6;3;4;0;0;1;1;
900;6;3;5;0;0;1;1;
901;7;3;6;0;0;1;1;
902;7;3;7;0;0;1;1;
903;8;3;8;0;0;1;1;
904;8;3;9;0;0;1;1;
905;5;4;1;0;0;1;1;
906;5;4;2;0;0;1;1;
907;6;4;3;0;0;1;1;
908;6;4;4;0;0;1;1;
909;7;4;5;0;0;1;1;
910;7;4;6;0;0;1;1;
911;8;4;7;0;0;1;1;
912;8;4;8;0;0;1;1;
913;5;5;1;0;0;1;1;
914;6;5;2;0;0;1;1;
915;6;5;3;0;0;1;1;
916;7;5;4;0;0;1;1;
917;7;5;5;0;0;1;1;
918;8;5;6;0;0;1;1;
919;8;5;7;0;0;1;1;
920;6;6;1;0;0;1;1;
921;6;6;2;0;0;1;1;
922;7;6;3;0;0;1;1;
923;7;6;4;0;0;1;1;
924;8;6;5;0;0;1;1;
925;8;6;6;0;0;1;1;
926;6;7;1;0;0;1;1;
927;7;7;2;0;0;1;1;
928;7;7;3;0;0;1;1;
929;8;7;4;0;0;1;1;
930;8;7;5;0;0;1;1;
931;7;8;1;0;0;1;1;
932;7;8;2;0;0;1;1;
933;8;8;3;0;0;1;1;
934;8;8;4;0;0;1;1;
935;7;9;1;0;0;1;1;
936;8;9;2;0;0;1;1;
937;8;9;3;0;0;1;1;
938;8;10;1;0;0;1;1;
939;8;10;2;0;0;1;1;
940;8;11;1;0;0;1;1;
941;4;0;1;1;0;1;1;
942;5;0;2;1;0;1;1;
943;5;0;3;1;0;1;1;
944;6;0;4;1;0;1;1;
945;6;0;5;1;0;1;1;
946;7;0;6;1;0;1;1;
947;7;0;7;1;0;1;1;
948;8;0;8;1;0;1;1;
949;8;0;9;1;0;1;1;
950;5;1;1;1;0;1;1;
951;5;1;2;1;0;1;1;
952;6;1;3;1;0;1;1;
953;6;1;4;1;0;1;1;
954;7;1;5;1;0;1;1;
955;7;1;6;1;0;1;1;
956;8;1;7;1;0;1;1;
957;8;1;8;1;0;1;1;
958;5;2;1;1;0;1;1;
959;6;2;2;1;0;1;1;
960;6;2;3;1;0;1;1;
961;7;2;4;1;0;1;1;
962;7;2;5;1;0;1;1;
963;8;2;6;1;0;1;1;
964;8;2;7;1;0;1;1;
965;6;3;1;1;0;1;1;
966;6;3;2;1;0;1;1;
967;7;3;3;1;0;1;1;
968;7;3;4;1;0;1;1;
969;8;3;5;1;0;1;1;
970;8;3;6;1;0;1;1;
971;6;4;1;1;0;1;1;
972;7;4;2;1;0;1;1;
973;7;4;3;1;0;1;1;
974;8;4;4;1;0;1;1;
975;8;4;5;1;0;1;1;
976;7;5;1;1;0;1;1;
977;7;5;2;1;0;1;1;
978;8;5;3;1;0;1;1;
979;8;5;4;1;0;1;1;
980;7;6;1;1;0;1;1;
981;8;6;2;1;0;1;1;
982;8;6;3;1;0;1;1;
983;8;7;1;1;0;1;1;
984;8;7;2;1;0;1;1;
985;8;8;1;1;0;1;1;
986;3;0;1;0;1;0;1;
987;3;0;2;0;1;0;1;
988;4;0;3;0;1;0;1;
989;4;0;4;0;1;0;1;
990;5;0;5;0;1;0;1;
991;5;0;6;0;1;0;1;
992;6;0;7;0;1;0;1;
993;6;0;8;0;1;0;1;
994;7;0;9;0;1;0;1;
995;7;0;10;0;1;0;1;
996;8;0;11;0;1;0;1;
997;8;0;12;0;1;0;1;
998;3;1;1;0;1;0;1;
999;4;1;2;0;1;0;1;
1000;4;1;3;0;1;0;1;
1001;5;1;4;0;1;0;1;
1002;5;1;5;0;1;0;1;
1003;6;1;6;0;1;0;1;
1004;6;1;7;0;1;0;1;
1005;7;1;8;0;1;0;1;
1006;7;1;9;0;1;0;1;
1007;8;1;10;0;1;0;1;
1008;8;1;11;0;1;0;1;
1009;4;2;1;0;1;0;1;
1010;4;2;2;0;1;0;1;
1011;5;2;3;0;1;0;1;
1012;5;2;4;0;1;0;1;
1013;6;2;5;0;1;0;1;
1014;6;2;6;0;1;0;1;
1015;7;2;7;0;1;0;1;
1016;7;2;8;0;1;0;1;
1017;8;2;9;0;1;0;1;
1018;8;2;10;0;1;0;1;
1019;4;3;1;0;1;0;1;
1020;5;3;2;0;1;0;1;
1021;5;3;3;0;1;0;1;
1022;6;3;4;0;1;0;1;
1023;6;3;5;0;1;0;1;
1024;7;3;6;0;1;0;1;
1025;7;3;7;0;1;0;1;
1026;8;3;8;0;1;0;1;
1027;8;3;9;0;1;0;1;
1028;5;4;1;0;1;0;1;
1029;5;4;2;0;1;0;1;
1030;6;4;3;0;1;0;1;
1031;6;4;4;0;1;0;1;
1032;7;4;5;0;1;0;1;
1033;7;4;6;0;1;0;1;
1034;8;4;7;0;1;0;1;
1035;8;4;8;0;1;0;1;
1036;5;5;1;0;1;0;1;
1037;6;5;2;0;1;0;1;
1038;6;5;3;0;1;0;1;
1039;7;5;4;0;1;0;1;
1040;7;5;5;0;1;0;1;
1041;8;5;6;0;1;0;1;
1042;8;5;7;0;1;0;1;
1043;6;6;1;0;1;0;1;
1044;6;6;2;0;1;0;1;
1045;7;6;3;0;1;0;1;
1046;7;6;4;0;1;0;1;
1047;8;6;5;0;1;0;1;
1048;8;6;6;0;1;0;1;
1049;6;7;1;0;1;0;1;
1050;7;7;2;0;1;0;1;
1051;7;7;3;0;1;0;1;
1052;8;7;4;0;1;0;1;
1053;8;7;5;0;1;0;1;
1054;7;8;1;0;1;0;1;
1055;7;8;2;0;1;0;1;
1056;8;8;3;0;1;0;1;
1057;8;8;4;0;1;0;1;
1058;7;9;1;0;1;0;1;
1059;8;9;2;0;1;0;1;
1060;8;9;3;0;1;0;1;
1061;8;10;1;0;1;0;1;
1062;8;10;2;0;1;0;1;
1063;8;11;1;0;1;0;1;
1064;4;0;1;1;1;0;1;
1065;5;0;2;1;1;0;1;
1066;5;0;3;1;1;0;1;
1067;6;0;4;1;1;0;1;
1068;6;0;5;1;1;0;1;
1069;7;0;6;1;1;0;1;
1070;7;0;7;1;1;0;1;
1071;8;0;8;1;1;0;1;
1072;8;0;9;1;1;0;1;
1073;5;1;1;1;1;0;1;
1074;5;1;2;1;1;0;1;
1075;6;1;3;1;1;0;1;
1076;6;1;4;1;1;0;1;
1077;7;1;5;1;1;0;1;
1078;7;1;6;1;1;0;1;
1079;8;1;7;1;1;0;1;
1080;8;1;8;1;1;0;1;
1081;5;2;1;1;1;0;1;
1082;6;2;2;1;1;0;1;
1083;6;2;3;1;1;0;1;
1084;7;2;4;1;1;0;1;
1085;7;2;5;1;1;0;1;
1086;8;2;6;1;1;0;1;
1087;8;2;7;1;1;0;1;
1088;6;3;1;1;1;0;1;
1089;6;3;2;1;1;0;1;
1090;7;3;3;1;1;0;1;
1091;7;3;4;1;1;0;1;
1092;8;3;5;1;1;0;1;
1093;8;3;6;1;1;0;1;
1094;6;4;1;1;1;0;1;
1095;7;4;2;1;1;0;1;
1096;7;4;3;1;1;0;1;
1097;8;4;4;1;1;0;1;
1098;8;4;5;1;1;0;1;
1099;7;5;1;1;1;0;1;
1100;7;5;2;1;1;0;1;
1101;8;5;3;1;1;0;1;
1102;8;5;4;1;1;0;1;
1103;7;6;1;1;1;0;1;
1104;8;6;2;1;1;0;1;
1105;8;6;3;1;1;0;1;
1106;8;7;1;1;1;0;1;
1107;8;7;2;1;1;0;1;
1108;8;8;1;1;1;0;1;
1109;4;0;1;0;1;1;1;
1110;4;0;2;0;1;1;1;
1111;5;0;3;0;1;1;1;
1112;5;0;4;0;1;1;1;
1113;6;0;5;0;1;1;1;
1114;6;0;6;0;1;1;1;
1115;7;0;7;0;1;1;1;
1116;7;0;8;0;1;1;1;
1117;8;0;9;0;1;1;1;
1118;8;0;10;0;1;1;1;
1119;4;1;1;0;1;1;1;
1120;5;1;2;0;1;1;1;
1121;5;1;3;0;1;1;1;
1122;6;1;4;0;1;1;1;
1123;6;1;5;0;1;1;1;
1124;7;1;6;0;1;1;1;
1125;7;1;7;0;1;1;1;
1126;8;1;8;0;1;1;1;
1127;8;1;9;0;1;1;1;
1128;5;2;1;0;1;1;1;
1129;5;2;2;0;1;1;1;
1130;6;2;3;0;1;1;1;
1131;6;2;4;0;1;1;1;
1132;7;2;5;0;1;1;1;
1133;7;2;6;0;1;1;1;
1134;8;2;7;0;1;1;1;
1135;8;2;8;0;1;1;1;
1136;5;3;1;0;1;1;1;
1137;6;3;2;0;1;1;1;
1138;6;3;3;0;1;1;1;
1139;7;3;4;0;1;1;1;
1140;7;3;5;0;1;1;1;
1141;8;3;6;0;1;1;1;
1142;8;3;7;0;1;1;1;
1143;6;4;1;0;1;1;1;
1144;6;4;2;0;1;1;1;
1145;7;4;3;0;1;1;1;
1146;7;4;4;0;1;1;1;
1147;8;4;5;0;1;1;1;
1148;8;4;6;0;1;1;1;
1149;6;5;1;0;1;1;1;
1150;7;5;2;0;1;1;1;
1151;7;5;3;0;1;1;1;
1152;8;5;4;0;1;1;1;
1153;8;5;5;0;1;1;1;
1154;7;6;1;0;1;1;1;
1155;7;6;2;0;1;1;1;
1156;8;6;3;0;1;1;1;
1157;8;6;4;0;1;1;1;
1158;7;7;1;0;1;1;1;
1159;8;7;2;0;1;1;1;
1160;8;7;3;0;1;1;1;
1161;8;8;1;0;1;1;1;
1162;8;8;2;0;1;1;1;
1163;8;9;1;0;1;1;1;
1164;5;0;1;1;1;1;1;
1165;6;0;2;1;1;1;1;
1166;6;0;3;1;1;1;1;
1167;7;0;4;1;1;1;1;
1168;7;0;5;1;1;1;1;
1169;8;0;6;1;1;1;1;
1170;8;0;7;1;1;1;1;
1171;6;1;1;1;1;1;1;
1172;6;1;2;1;1;1;1;
1173;7;1;3;1;1;1;1;
1174;7;1;4;1;1;1;1;
1175;8;1;5;1;1;1;1;
1176;8;1;6;1;1;1;1;
1177;6;2;1;1;1;1;1;
1178;7;2;2;1;1;1;1;
1179;7;2;3;1;1;1;1;
1180;8;2;4;1;1;1;1;
1181;8;2;5;1;1;1;1;
1182;7;3;1;1;1;1;1;
1183;7;3;2;1;1;1;1;
1184;8;3;3;1;1;1;1;
1185;8;3;4;1;1;1;1;
1186;7;4;1;1;1;1;1;
1187;8;4;2;1;1;1;1;
1188;8;4;3;1;1;1;1;
1189;8;5;1;1;1;1;1;
1190;8;5;2;1;1;1;1;
1191;8;6;1;1;1;1;1;
